Age,Gender,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Shrooms,Nicotine,VSA,use_Alcohol,use_Amphet,use_Amyl,use_Benzos,use_Caff,use_Cannabis,use_Choc,use_Coke,use_Crack,use_Ecstasy,use_Heroin,use_Ketamine,use_Legalh,use_LSD,use_Meth,use_Shrooms,use_Nicotine,use_VSA,hard_usage,soft_usage,drug_usage
55-64,Male,Masters degree,19.0,49.0,39.0,47.0,51.0,-0.21711999999999998,-1.18084,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
55-64,Female,Left school at 17 years,46.0,33.0,38.0,52.0,29.0,0.19268,-0.21575,3,0,0,5,6,1,6,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1
45-54,Male,Left school at 16 years ,32.0,41.0,44.0,41.0,41.0,-1.37983,0.07987000000000001,5,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,Left school at 18 years ,31.0,40.0,35.0,44.0,45.0,0.52975,1.2247,3,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
35-44,Male,"Some college or university, no certificate or degree",43.0,39.0,38.0,44.0,41.0,-0.21711999999999998,0.40148,5,0,1,0,6,1,5,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
55-64,Male,Left school at 16 years ,27.0,41.0,43.0,41.0,44.0,-0.71126,0.40148,5,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,"Some college or university, no certificate or degree",39.0,26.0,36.0,38.0,38.0,-1.37983,-2.07848,3,0,1,1,6,2,6,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,Masters degree,45.0,36.0,48.0,39.0,40.0,0.52975,-0.21575,5,1,1,2,6,0,5,0,0,0,0,0,0,1,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,Masters degree,49.0,42.0,51.0,45.0,36.0,-1.37983,0.07987000000000001,6,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,4,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
35-44,Male,Professional certificate/ diploma,40.0,37.0,51.0,45.0,47.0,0.88113,0.7654,2,0,0,3,6,1,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
25-34,Male,Left school at 18 years ,22.0,38.0,43.0,45.0,42.0,-0.71126,-0.8463700000000001,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
65+,Female,Left school at 16 years ,34.0,34.0,39.0,48.0,45.0,-1.37983,-1.5485799999999998,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Male,Masters degree,29.0,36.0,39.0,47.0,41.0,-1.37983,-2.07848,5,0,0,3,6,2,5,0,0,0,0,0,0,0,0,0,3,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1
45-54,Male,Masters degree,31.0,42.0,53.0,32.0,49.0,0.52975,-0.21575,6,1,1,1,6,1,6,1,0,0,0,0,0,1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,University degree,37.0,32.0,48.0,42.0,47.0,-1.37983,-1.5485799999999998,4,1,0,0,6,2,6,1,0,0,0,0,0,1,0,1,3,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
45-54,Female,Masters degree,31.0,44.0,44.0,39.0,33.0,0.19268,-0.8463700000000001,5,1,0,1,6,1,5,1,0,0,0,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Male,Doctorate degree,25.0,37.0,46.0,39.0,48.0,-0.21711999999999998,1.2247,4,1,0,0,6,1,4,1,0,0,0,0,0,1,0,1,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,University degree,29.0,58.0,51.0,49.0,52.0,0.52975,0.40148,6,2,0,3,6,3,5,0,0,1,0,0,0,0,0,0,5,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
25-34,Male,Masters degree,26.0,55.0,50.0,33.0,39.0,-0.21711999999999998,1.2247,6,3,3,4,6,6,5,3,0,3,0,3,2,2,0,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1
45-54,Female,Left school at 16 years ,30.0,43.0,34.0,42.0,48.0,-1.37983,-0.8463700000000001,4,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
45-54,Male,Left school at 18 years ,30.0,48.0,55.0,34.0,42.0,-0.71126,1.2247,6,1,3,4,6,1,4,4,1,2,2,1,1,2,0,2,1,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
45-54,Female,Professional certificate/ diploma,36.0,44.0,44.0,41.0,43.0,0.19268,0.7654,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,"Some college or university, no certificate or degree",27.0,41.0,45.0,50.0,46.0,-0.71126,0.07987000000000001,5,0,0,0,6,6,6,2,0,2,0,0,0,0,0,2,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
35-44,Male,Professional certificate/ diploma,18.0,43.0,33.0,38.0,54.0,-1.37983,-1.5485799999999998,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,"Some college or university, no certificate or degree",46.0,38.0,33.0,45.0,39.0,-1.37983,-0.8463700000000001,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,Left school at 16 years ,37.0,40.0,37.0,38.0,46.0,0.52975,-0.21575,5,3,0,0,6,0,6,3,0,0,0,0,0,0,0,0,6,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1
25-34,Female,University degree,31.0,53.0,47.0,44.0,47.0,1.8620299999999999,1.2247,5,0,0,3,6,3,6,4,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
45-54,Female,"Some college or university, no certificate or degree",28.0,43.0,36.0,37.0,38.0,-0.71126,0.07987000000000001,5,1,0,0,6,2,6,0,0,0,0,0,0,0,0,0,3,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
45-54,Male,Masters degree,34.0,42.0,47.0,41.0,41.0,0.19268,-0.52593,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Male,Masters degree,39.0,32.0,40.0,39.0,37.0,0.19268,0.40148,6,1,0,0,6,3,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
25-34,Female,University degree,25.0,42.0,52.0,35.0,36.0,-0.21711999999999998,-0.21575,3,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
45-54,Female,Professional certificate/ diploma,36.0,44.0,48.0,44.0,47.0,0.19268,-0.21575,4,0,0,1,6,2,4,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
35-44,Male,"Some college or university, no certificate or degree",17.0,52.0,55.0,38.0,31.0,1.8620299999999999,1.2247,4,1,1,2,6,6,4,1,0,2,2,2,0,2,0,2,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
25-34,Female,Professional certificate/ diploma,38.0,36.0,40.0,45.0,49.0,-1.37983,-2.07848,5,1,2,0,6,2,5,2,0,2,0,0,0,1,0,2,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
35-44,Male,Professional certificate/ diploma,42.0,36.0,47.0,31.0,39.0,0.52975,-0.21575,4,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Female,University degree,51.0,45.0,55.0,44.0,33.0,0.52975,0.40148,5,1,1,3,6,1,5,3,0,3,2,2,2,2,0,3,4,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1
35-44,Female,"Some college or university, no certificate or degree",53.0,26.0,29.0,50.0,44.0,-0.21711999999999998,-1.5485799999999998,5,0,0,6,6,1,6,0,0,0,0,0,0,1,1,0,6,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1
35-44,Female,University degree,32.0,44.0,39.0,45.0,51.0,-0.21711999999999998,-0.8463700000000001,5,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,Masters degree,26.0,44.0,39.0,36.0,47.0,0.19268,1.92173,6,1,0,0,6,1,6,0,0,0,0,0,0,1,0,1,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,Professional certificate/ diploma,50.0,31.0,35.0,29.0,36.0,0.52975,0.07987000000000001,2,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
55-64,Male,Masters degree,38.0,41.0,45.0,41.0,35.0,-0.21711999999999998,-0.52593,6,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,University degree,38.0,35.0,43.0,43.0,43.0,1.29221,0.07987000000000001,5,1,0,0,6,3,5,2,0,0,0,0,0,0,0,0,3,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
45-54,Male,Left school at 16 years ,32.0,52.0,48.0,46.0,46.0,-0.21711999999999998,-0.21575,3,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
55-64,Male,University degree,31.0,48.0,49.0,44.0,49.0,0.52975,0.40148,6,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Male,University degree,25.0,44.0,38.0,40.0,42.0,-0.21711999999999998,-0.8463700000000001,5,1,1,0,5,1,5,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,Left school at 17 years,32.0,34.0,40.0,45.0,48.0,-1.37983,-2.07848,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Male,Doctorate degree,36.0,44.0,47.0,44.0,44.0,-0.21711999999999998,-1.18084,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,Masters degree,28.0,46.0,38.0,49.0,45.0,0.19268,0.40148,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,Left school at 16 years ,45.0,42.0,36.0,46.0,55.0,-0.71126,-1.18084,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,Left school at 16 years ,22.0,39.0,37.0,57.0,46.0,-1.37983,-2.07848,4,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
35-44,Female,Left school at 18 years ,33.0,36.0,42.0,42.0,44.0,-1.37983,-1.5485799999999998,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
35-44,Male,Masters degree,35.0,41.0,48.0,42.0,43.0,0.52975,0.40148,5,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,5,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Female,Masters degree,60.0,29.0,44.0,47.0,37.0,-1.37983,0.40148,6,1,0,0,6,1,6,2,0,0,0,0,0,0,0,0,2,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,Left school at 16 years ,21.0,50.0,42.0,54.0,52.0,0.52975,-0.52593,1,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,University degree,34.0,38.0,34.0,54.0,52.0,1.29221,0.07987000000000001,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,University degree,25.0,50.0,48.0,48.0,45.0,-2.55524,-1.18084,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
55-64,Male,University degree,31.0,34.0,47.0,45.0,48.0,-1.37983,-1.18084,6,0,0,4,6,1,6,0,0,0,0,0,0,0,2,0,6,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1
45-54,Male,Left school at 16 years ,35.0,42.0,42.0,49.0,40.0,-0.21711999999999998,-0.21575,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Female,University degree,54.0,42.0,55.0,49.0,40.0,-0.71126,-0.21575,5,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,Left school at 16 years ,28.0,44.0,38.0,51.0,46.0,-1.37983,-2.07848,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
35-44,Male,Left school at 17 years,31.0,38.0,37.0,45.0,41.0,0.52975,0.40148,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,3,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
35-44,Male,Professional certificate/ diploma,21.0,48.0,42.0,51.0,54.0,-0.71126,-0.52593,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Male,Professional certificate/ diploma,37.0,32.0,43.0,35.0,42.0,-0.21711999999999998,0.7654,6,0,0,0,6,3,5,0,0,0,0,0,0,1,0,1,1,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
45-54,Female,University degree,31.0,41.0,38.0,56.0,47.0,1.29221,0.40148,4,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
55-64,Male,Professional certificate/ diploma,38.0,31.0,45.0,40.0,40.0,0.19268,-1.18084,6,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Male,Masters degree,30.0,43.0,41.0,44.0,48.0,-0.21711999999999998,-0.52593,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,Professional certificate/ diploma,35.0,32.0,28.0,37.0,44.0,-1.37983,-1.5485799999999998,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,University degree,28.0,52.0,41.0,55.0,52.0,-0.21711999999999998,-1.18084,4,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,"Some college or university, no certificate or degree",33.0,48.0,47.0,47.0,49.0,0.19268,0.07987000000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,University degree,41.0,28.0,33.0,46.0,35.0,-0.71126,-0.8463700000000001,5,0,0,0,6,2,6,0,0,2,0,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,University degree,31.0,29.0,41.0,39.0,37.0,-2.55524,-1.5485799999999998,5,0,1,2,6,2,4,1,0,1,0,0,2,0,0,1,5,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Male,University degree,29.0,46.0,34.0,48.0,47.0,-0.21711999999999998,-0.52593,6,0,1,0,4,1,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
18-24,Female,"Some college or university, no certificate or degree",59.0,30.0,51.0,40.0,46.0,-0.21711999999999998,0.7654,5,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
35-44,Female,University degree,42.0,30.0,37.0,45.0,40.0,-0.71126,-0.8463700000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,"Some college or university, no certificate or degree",48.0,40.0,44.0,50.0,43.0,0.19268,-0.52593,5,2,1,1,6,2,6,2,0,0,0,0,0,0,0,0,5,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Male,Left school at 16 years ,26.0,47.0,33.0,40.0,47.0,-0.21711999999999998,0.7654,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,University degree,33.0,41.0,44.0,41.0,45.0,0.88113,1.2247,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,"Some college or university, no certificate or degree",31.0,36.0,42.0,44.0,44.0,-0.21711999999999998,-1.18084,4,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Male,Masters degree,46.0,45.0,49.0,42.0,44.0,-0.21711999999999998,0.40148,5,1,1,1,6,6,6,1,0,2,0,0,0,1,0,1,3,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
35-44,Male,University degree,29.0,42.0,40.0,54.0,39.0,-0.71126,-1.18084,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Female,University degree,38.0,40.0,45.0,53.0,48.0,-1.37983,-0.21575,3,0,0,0,5,2,6,0,0,2,0,0,2,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,"Some college or university, no certificate or degree",53.0,40.0,44.0,49.0,43.0,-0.21711999999999998,-0.8463700000000001,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Female,Doctorate degree,37.0,42.0,35.0,52.0,49.0,-1.37983,-0.52593,3,1,0,0,3,1,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Male,Masters degree,33.0,38.0,44.0,40.0,52.0,-1.37983,-0.8463700000000001,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
